order_id,order_date,region,sales_rep,product,category,unit_price,quantity,discount_pct,gross_sales,discount_amount,net_sales,customer_segment,payment_mode
ORD103086,2024-05-20,North,Aarav Shah,USB-C Hub,Electronics,1299,4,0.0,5196,0.0,5196.0,Online,UPI
ORD104249,2024-05-20,Central,Devika Rao,Laptop Sleeve,Accessories,899,8,15.0,7192,1078.8,6113.2,Retail,Cash
ORD103725,2024-05-20,West,Vikram Singh,Fountain Pen,Stationery,399,4,10.0,1596,159.6,1436.4,Corporate,UPI
ORD102368,2024-05-20,West,Vikram Singh,Whiteboard,Stationery,1499,5,0.0,7495,0.0,7495.0,Corporate,Net Banking
ORD102660,2024-05-20,North,Aarav Shah,Yoga Mat,Fitness,899,6,0.0,5394,0.0,5394.0,Corporate,UPI
ORD101942,2024-05-20,North,Aarav Shah,USB-C Hub,Electronics,1299,2,0.0,2598,0.0,2598.0,Retail,Debit Card
ORD102582,2024-05-21,Central,Arjun Kapoor,Whiteboard,Stationery,1499,2,5.0,2998,149.9,2848.1,Corporate,Cash
ORD103023,2024-05-21,Central,Devika Rao,Standing Desk,Furniture,12999,2,5.0,25998,1299.9,24698.1,Online,Cash
ORD103475,2024-05-21,West,Ananya Iyer,Fountain Pen,Stationery,399,2,15.0,798,119.7,678.3,Corporate,Net Banking
ORD100829,2024-05-21,North,Aarav Shah,Dumbbell Set,Fitness,3499,4,10.0,13996,1399.6,12596.4,Retail,Net Banking
ORD104391,2024-05-21,West,Vikram Singh,Mechanical Keyboard,Electronics,2499,2,0.0,4998,0.0,4998.0,Retail,UPI
ORD102720,2024-05-21,North,Aarav Shah,Water Bottle,Fitness,349,2,0.0,698,0.0,698.0,Retail,UPI
ORD104144,2024-05-21,West,Vikram Singh,USB-C Hub,Electronics,1299,8,0.0,10392,0.0,10392.0,Corporate,Net Banking
ORD100940,2024-05-21,North,Aarav Shah,Notebook Set,Stationery,249,3,0.0,747,0.0,747.0,Online,UPI
ORD101213,2024-05-21,North,Isha Verma,Laptop Sleeve,Accessories,899,2,10.0,1798,179.8,1618.2,Retail,Net Banking
ORD101779,2024-05-21,Central,Devika Rao,Office Chair,Furniture,6499,1,0.0,6499,0.0,6499.0,Corporate,UPI
ORD105563,2024-05-22,South,Priya Nair,Desk Lamp,Furniture,1099,4,0.0,4396,0.0,4396.0,Online,Net Banking
ORD100182,2024-05-22,East,Karan Malhotra,Standing Desk,Furniture,12999,3,5.0,38997,1949.85,37047.15,Corporate,Credit Card
ORD100571,2024-05-22,East,Karan Malhotra,Bluetooth Speaker,Electronics,1899,5,0.0,9495,0.0,9495.0,Retail,Net Banking
ORD105003,2024-05-22,East,Karan Malhotra,Fountain Pen,Stationery,399,4,15.0,1596,239.4,1356.6,Retail,UPI
ORD103658,2024-05-22,Central,Devika Rao,Wireless Mouse,Electronics,699,2,0.0,1398,0.0,1398.0,Online,Debit Card
ORD104438,2024-05-22,East,Sneha Roy,Yoga Mat,Fitness,899,2,0.0,1798,0.0,1798.0,Retail,Net Banking
ORD105123,2024-05-22,South,Priya Nair,Whiteboard,Stationery,1499,2,0.0,2998,0.0,2998.0,Online,UPI
ORD105093,2024-05-22,West,Vikram Singh,Office Chair,Furniture,6499,4,0.0,25996,0.0,25996.0,Corporate,UPI
ORD104481,2024-05-23,Central,Devika Rao,Fountain Pen,Stationery,399,6,0.0,2394,0.0,2394.0,Online,Cash
ORD102394,2024-05-23,North,Aarav Shah,Whiteboard,Stationery,1499,4,10.0,5996,599.6,5396.4,Retail,Credit Card
ORD101082,2024-05-23,South,Priya Nair,Dumbbell Set,Fitness,3499,2,10.0,6998,699.8,6298.2,Corporate,Debit Card
ORD105176,2024-05-23,South,Rohan Mehta,Standing Desk,Furniture,12999,4,5.0,51996,2599.8,49396.2,Retail,Cash
ORD103867,2024-05-23,East,Karan Malhotra,USB-C Hub,Electronics,1299,1,0.0,1299,0.0,1299.0,Retail,Debit Card
ORD102136,2024-05-24,Central,Arjun Kapoor,Yoga Mat,Fitness,899,3,0.0,2697,0.0,2697.0,Corporate,Credit Card
ORD103949,2024-05-24,North,Aarav Shah,Bluetooth Speaker,Electronics,1899,1,0.0,1899,0.0,1899.0,Corporate,Credit Card
ORD105678,2024-05-24,South,Rohan Mehta,Fountain Pen,Stationery,399,6,0.0,2394,0.0,2394.0,Online,Credit Card
ORD105755,2024-05-24,Central,Devika Rao,Desk Lamp,Furniture,1099,1,0.0,1099,0.0,1099.0,Retail,Credit Card
ORD103311,2024-05-24,West,Ananya Iyer,Laptop Sleeve,Accessories,899,1,0.0,899,0.0,899.0,Corporate,Credit Card
ORD100150,2024-05-24,Central,Devika Rao,Yoga Mat,Fitness,899,4,0.0,3596,0.0,3596.0,Online,Credit Card
ORD104826,2024-05-24,East,Karan Malhotra,Fountain Pen,Stationery,399,3,0.0,1197,0.0,1197.0,Online,Cash
ORD104629,2024-05-24,North,Isha Verma,Bluetooth Speaker,Electronics,1899,1,10.0,1899,189.9,1709.1,Online,Debit Card
ORD105762,2024-05-24,West,Vikram Singh,Laptop Sleeve,Accessories,899,5,0.0,4495,0.0,4495.0,Retail,Net Banking
ORD103188,2024-05-24,East,Sneha Roy,Mechanical Keyboard,Electronics,2499,2,0.0,4998,0.0,4998.0,Online,Cash
ORD101260,2024-05-24,North,Isha Verma,Dumbbell Set,Fitness,3499,2,5.0,6998,349.9,6648.1,Online,Net Banking
ORD100069,2024-05-25,South,Priya Nair,Laptop Sleeve,Accessories,899,4,0.0,3596,0.0,3596.0,Retail,Debit Card
ORD102993,2024-05-25,South,Priya Nair,Yoga Mat,Fitness,899,1,10.0,899,89.9,809.1,Retail,UPI
ORD102083,2024-05-25,North,Isha Verma,Whiteboard,Stationery,1499,7,10.0,10493,1049.3,9443.7,Online,UPI
ORD101064,2024-05-25,North,Aarav Shah,Laptop Sleeve,Accessories,899,1,15.0,899,134.85,764.15,Retail,UPI
ORD102788,2024-05-25,East,Karan Malhotra,Laptop Sleeve,Accessories,899,2,15.0,1798,269.7,1528.3,Corporate,Credit Card
ORD101449,2024-05-25,North,Aarav Shah,Laptop Sleeve,Accessories,899,4,15.0,3596,539.4,3056.6,Retail,Net Banking
ORD101147,2024-05-25,Central,Arjun Kapoor,Backpack,Accessories,1799,2,0.0,3598,0.0,3598.0,Online,Cash
ORD102007,2024-05-25,East,Karan Malhotra,Bluetooth Speaker,Electronics,1899,1,0.0,1899,0.0,1899.0,Retail,Credit Card
ORD100101,2024-05-25,Central,Arjun Kapoor,Office Chair,Furniture,6499,4,0.0,25996,0.0,25996.0,Retail,UPI
ORD103254,2024-05-25,Central,Arjun Kapoor,Office Chair,Furniture,6499,3,0.0,19497,0.0,19497.0,Retail,UPI
ORD101550,2024-05-25,South,Rohan Mehta,Whiteboard,Stationery,1499,2,0.0,2998,0.0,2998.0,Retail,UPI
ORD102842,2024-05-25,West,Vikram Singh,USB-C Hub,Electronics,1299,3,5.0,3897,194.85,3702.15,Corporate,UPI
ORD100852,2024-05-26,South,Priya Nair,USB-C Hub,Electronics,1299,2,10.0,2598,259.8,2338.2,Online,UPI
ORD104717,2024-05-26,South,Priya Nair,Fountain Pen,Stationery,399,1,0.0,399,0.0,399.0,Retail,Credit Card
ORD103038,2024-05-26,West,Ananya Iyer,Water Bottle,Fitness,349,6,0.0,2094,0.0,2094.0,Online,UPI
ORD100817,2024-05-26,North,Aarav Shah,Fountain Pen,Stationery,399,5,10.0,1995,199.5,1795.5,Corporate,Credit Card
ORD100159,2024-05-26,East,Karan Malhotra,Laptop Sleeve,Accessories,899,3,5.0,2697,134.85,2562.15,Retail,Net Banking
ORD102272,2024-05-26,West,Vikram Singh,Dumbbell Set,Fitness,3499,3,0.0,10497,0.0,10497.0,Retail,Debit Card
ORD100615,2024-05-26,East,Sneha Roy,Whiteboard,Stationery,1499,4,15.0,5996,899.4,5096.6,Retail,Debit Card
ORD104308,2024-05-26,North,Isha Verma,Bluetooth Speaker,Electronics,1899,2,0.0,3798,0.0,3798.0,Corporate,Net Banking
ORD102223,2024-05-26,North,Aarav Shah,Whiteboard,Stationery,1499,2,0.0,2998,0.0,2998.0,Retail,Debit Card
ORD105237,2024-05-26,East,Sneha Roy,Water Bottle,Fitness,349,4,10.0,1396,139.6,1256.4,Online,UPI
ORD101931,2024-05-26,West,Vikram Singh,Office Chair,Furniture,6499,3,0.0,19497,0.0,19497.0,Online,Debit Card
ORD100277,2024-05-26,East,Sneha Roy,Laptop Sleeve,Accessories,899,1,20.0,899,179.8,719.2,Retail,Debit Card
ORD105267,2024-05-27,South,Priya Nair,Water Bottle,Fitness,349,1,0.0,349,0.0,349.0,Online,Cash
ORD100338,2024-05-27,South,Rohan Mehta,Dumbbell Set,Fitness,3499,3,15.0,10497,1574.55,8922.45,Retail,Debit Card
ORD101747,2024-05-27,West,Vikram Singh,Standing Desk,Furniture,12999,1,5.0,12999,649.95,12349.05,Online,UPI
ORD103031,2024-05-27,East,Sneha Roy,USB-C Hub,Electronics,1299,3,0.0,3897,0.0,3897.0,Corporate,UPI
ORD105536,2024-05-27,East,Sneha Roy,Backpack,Accessories,1799,2,0.0,3598,0.0,3598.0,Retail,Debit Card
ORD101320,2024-05-27,North,Aarav Shah,USB-C Hub,Electronics,1299,6,10.0,7794,779.4,7014.6,Corporate,UPI
ORD101209,2024-05-27,South,Rohan Mehta,Notebook Set,Stationery,249,1,0.0,249,0.0,249.0,Online,UPI
ORD105249,2024-05-28,East,Sneha Roy,Dumbbell Set,Fitness,3499,3,0.0,10497,0.0,10497.0,Retail,UPI
ORD102404,2024-05-28,West,Vikram Singh,Office Chair,Furniture,6499,4,20.0,25996,5199.2,20796.8,Online,Net Banking
ORD100556,2024-05-28,East,Sneha Roy,Whiteboard,Stationery,1499,7,0.0,10493,0.0,10493.0,Corporate,UPI
ORD105282,2024-05-28,South,Rohan Mehta,Office Chair,Furniture,6499,3,0.0,19497,0.0,19497.0,Retail,Debit Card
ORD102683,2024-05-28,West,Vikram Singh,Laptop Sleeve,Accessories,899,2,20.0,1798,359.6,1438.4,Retail,Credit Card
ORD103471,2024-05-28,West,Vikram Singh,Laptop Sleeve,Accessories,899,5,0.0,4495,0.0,4495.0,Corporate,Net Banking
ORD103940,2024-05-28,East,Sneha Roy,Laptop Sleeve,Accessories,899,4,0.0,3596,0.0,3596.0,Online,UPI
ORD104051,2024-05-28,South,Priya Nair,Notebook Set,Stationery,249,6,0.0,1494,0.0,1494.0,Retail,Credit Card
ORD104843,2024-05-29,Central,Devika Rao,Office Chair,Furniture,6499,4,10.0,25996,2599.6,23396.4,Corporate,UPI
ORD104651,2024-05-29,North,Aarav Shah,Laptop Sleeve,Accessories,899,1,0.0,899,0.0,899.0,Online,Credit Card
ORD103901,2024-05-29,West,Vikram Singh,Standing Desk,Furniture,12999,4,0.0,51996,0.0,51996.0,Online,Debit Card
ORD100745,2024-05-29,Central,Arjun Kapoor,Mechanical Keyboard,Electronics,2499,2,0.0,4998,0.0,4998.0,Retail,UPI
ORD100045,2024-05-30,West,Vikram Singh,Whiteboard,Stationery,1499,1,0.0,1499,0.0,1499.0,Corporate,Credit Card
ORD103868,2024-05-30,East,Sneha Roy,USB-C Hub,Electronics,1299,2,0.0,2598,0.0,2598.0,Retail,UPI
ORD104038,2024-05-31,East,Sneha Roy,USB-C Hub,Electronics,1299,3,10.0,3897,389.7,3507.3,Corporate,UPI
ORD105614,2024-05-31,West,Ananya Iyer,Bluetooth Speaker,Electronics,1899,3,10.0,5697,569.7,5127.3,Retail,Credit Card
ORD101459,2024-05-31,West,Vikram Singh,Desk Lamp,Furniture,1099,3,0.0,3297,0.0,3297.0,Corporate,Debit Card
ORD105938,2024-05-31,West,Ananya Iyer,Water Bottle,Fitness,349,2,0.0,698,0.0,698.0,Corporate,Net Banking
ORD103063,2024-05-31,South,Rohan Mehta,USB-C Hub,Electronics,1299,1,5.0,1299,64.95,1234.05,Corporate,UPI
ORD101994,2024-05-31,West,Vikram Singh,USB-C Hub,Electronics,1299,2,0.0,2598,0.0,2598.0,Retail,UPI
ORD101959,2024-06-01,North,Aarav Shah,Fountain Pen,Stationery,399,2,0.0,798,0.0,798.0,Corporate,UPI
ORD100257,2024-06-01,West,Vikram Singh,Yoga Mat,Fitness,899,2,10.0,1798,179.8,1618.2,Retail,Debit Card
ORD104348,2024-06-01,Central,Devika Rao,Bluetooth Speaker,Electronics,1899,7,0.0,13293,0.0,13293.0,Retail,UPI
ORD100136,2024-06-01,West,Vikram Singh,Backpack,Accessories,1799,2,0.0,3598,0.0,3598.0,Corporate,UPI
ORD104503,2024-06-01,Central,Devika Rao,Standing Desk,Furniture,12999,4,0.0,51996,0.0,51996.0,Retail,UPI
ORD101389,2024-06-01,West,Vikram Singh,Office Chair,Furniture,6499,4,0.0,25996,0.0,25996.0,Retail,UPI
ORD100326,2024-06-01,East,Karan Malhotra,Yoga Mat,Fitness,899,5,0.0,4495,0.0,4495.0,Retail,UPI
ORD104814,2024-06-01,West,Vikram Singh,Fountain Pen,Stationery,399,3,5.0,1197,59.85,1137.15,Online,Credit Card
ORD100727,2024-06-01,West,Vikram Singh,Mechanical Keyboard,Electronics,2499,3,5.0,7497,374.85,7122.15,Retail,Debit Card
ORD104289,2024-06-02,East,Sneha Roy,Mechanical Keyboard,Electronics,2499,3,15.0,7497,1124.55,6372.45,Corporate,UPI
ORD101465,2024-06-02,East,Karan Malhotra,Water Bottle,Fitness,349,7,0.0,2443,0.0,2443.0,Corporate,Net Banking
ORD103297,2024-06-02,Central,Devika Rao,Notebook Set,Stationery,249,10,0.0,2490,0.0,2490.0,Retail,UPI
ORD105867,2024-06-02,Central,Arjun Kapoor,Water Bottle,Fitness,349,1,5.0,349,17.45,331.55,Online,UPI
ORD104463,2024-06-02,East,Karan Malhotra,Backpack,Accessories,1799,1,0.0,1799,0.0,1799.0,Retail,Credit Card
ORD103171,2024-06-02,East,Sneha Roy,Desk Lamp,Furniture,1099,2,5.0,2198,109.9,2088.1,Online,UPI
ORD105514,2024-06-03,West,Vikram Singh,USB-C Hub,Electronics,1299,2,0.0,2598,0.0,2598.0,Corporate,UPI
ORD105680,2024-06-03,South,Rohan Mehta,Water Bottle,Fitness,349,5,0.0,1745,0.0,1745.0,Retail,UPI
ORD105537,2024-06-03,West,Ananya Iyer,USB-C Hub,Electronics,1299,1,0.0,1299,0.0,1299.0,Corporate,UPI
ORD101138,2024-06-03,Central,Devika Rao,Water Bottle,Fitness,349,1,5.0,349,17.45,331.55,Retail,UPI
ORD100979,2024-06-03,North,Aarav Shah,Backpack,Accessories,1799,1,10.0,1799,179.9,1619.1,Retail,Credit Card
ORD104579,2024-06-03,North,Aarav Shah,Laptop Sleeve,Accessories,899,4,0.0,3596,0.0,3596.0,Corporate,Cash
ORD101506,2024-06-04,Central,Arjun Kapoor,Notebook Set,Stationery,249,1,5.0,249,12.45,236.55,Corporate,Credit Card
ORD105392,2024-06-04,West,Vikram Singh,Whiteboard,Stationery,1499,3,0.0,4497,0.0,4497.0,Retail,UPI
ORD101824,2024-06-04,East,Sneha Roy,Water Bottle,Fitness,349,2,0.0,698,0.0,698.0,Corporate,Credit Card
ORD105199,2024-06-04,North,Aarav Shah,Bluetooth Speaker,Electronics,1899,6,10.0,11394,1139.4,10254.6,Retail,UPI
ORD101334,2024-06-04,South,Priya Nair,Standing Desk,Furniture,12999,1,10.0,12999,1299.9,11699.1,Corporate,Cash
ORD103905,2024-06-04,North,Isha Verma,Backpack,Accessories,1799,1,15.0,1799,269.85,1529.15,Corporate,Debit Card
ORD101304,2024-06-04,North,Isha Verma,Backpack,Accessories,1799,2,0.0,3598,0.0,3598.0,Corporate,UPI
ORD103168,2024-06-04,South,Rohan Mehta,Notebook Set,Stationery,249,2,0.0,498,0.0,498.0,Online,Debit Card
ORD100731,2024-06-04,North,Aarav Shah,Dumbbell Set,Fitness,3499,3,0.0,10497,0.0,10497.0,Corporate,UPI
ORD100775,2024-06-05,Central,Devika Rao,Laptop Sleeve,Accessories,899,1,5.0,899,44.95,854.05,Corporate,Debit Card
ORD102175,2024-06-05,Central,Arjun Kapoor,Desk Lamp,Furniture,1099,4,0.0,4396,0.0,4396.0,Online,Net Banking
ORD101278,2024-06-05,Central,Devika Rao,Desk Lamp,Furniture,1099,4,0.0,4396,0.0,4396.0,Retail,Cash
ORD100302,2024-06-05,North,Isha Verma,Mechanical Keyboard,Electronics,2499,3,15.0,7497,1124.55,6372.45,Online,Net Banking
ORD101707,2024-06-05,West,Ananya Iyer,Office Chair,Furniture,6499,5,5.0,32495,1624.75,30870.25,Corporate,UPI
ORD103886,2024-06-05,South,Priya Nair,Desk Lamp,Furniture,1099,4,0.0,4396,0.0,4396.0,Retail,Credit Card
ORD100550,2024-06-05,East,Sneha Roy,Desk Lamp,Furniture,1099,3,0.0,3297,0.0,3297.0,Retail,Debit Card
ORD102693,2024-06-05,Central,Devika Rao,Notebook Set,Stationery,249,4,0.0,996,0.0,996.0,Retail,Credit Card
ORD102323,2024-06-05,East,Sneha Roy,Yoga Mat,Fitness,899,3,10.0,2697,269.7,2427.3,Retail,UPI
ORD104545,2024-06-05,East,Karan Malhotra,Laptop Sleeve,Accessories,899,1,0.0,899,0.0,899.0,Retail,UPI
ORD103044,2024-06-05,West,Vikram Singh,Laptop Sleeve,Accessories,899,3,0.0,2697,0.0,2697.0,Retail,Credit Card
ORD105866,2024-06-06,West,Ananya Iyer,Dumbbell Set,Fitness,3499,4,0.0,13996,0.0,13996.0,Retail,Net Banking
ORD102638,2024-06-06,North,Aarav Shah,Backpack,Accessories,1799,4,0.0,7196,0.0,7196.0,Retail,Credit Card
ORD102908,2024-06-06,Central,Devika Rao,Fountain Pen,Stationery,399,1,0.0,399,0.0,399.0,Retail,UPI
ORD104713,2024-06-06,South,Rohan Mehta,Dumbbell Set,Fitness,3499,1,0.0,3499,0.0,3499.0,Retail,Credit Card
ORD100716,2024-06-06,Central,Arjun Kapoor,Wireless Mouse,Electronics,699,4,15.0,2796,419.4,2376.6,Corporate,UPI
ORD103736,2024-06-06,South,Priya Nair,Office Chair,Furniture,6499,3,0.0,19497,0.0,19497.0,Corporate,Debit Card
ORD102801,2024-06-07,West,Vikram Singh,Notebook Set,Stationery,249,7,0.0,1743,0.0,1743.0,Retail,Net Banking
ORD104639,2024-06-07,North,Aarav Shah,Notebook Set,Stationery,249,2,0.0,498,0.0,498.0,Corporate,Credit Card
ORD102813,2024-06-07,East,Karan Malhotra,Dumbbell Set,Fitness,3499,2,5.0,6998,349.9,6648.1,Retail,UPI
ORD105647,2024-06-07,East,Sneha Roy,Office Chair,Furniture,6499,4,5.0,25996,1299.8,24696.2,Retail,UPI
ORD104598,2024-06-07,East,Karan Malhotra,Standing Desk,Furniture,12999,1,0.0,12999,0.0,12999.0,Retail,Net Banking
ORD101875,2024-06-08,Central,Arjun Kapoor,Yoga Mat,Fitness,899,5,0.0,4495,0.0,4495.0,Corporate,Debit Card
ORD103335,2024-06-08,Central,Arjun Kapoor,Mechanical Keyboard,Electronics,2499,2,0.0,4998,0.0,4998.0,Retail,Credit Card
ORD101821,2024-06-08,East,Sneha Roy,Whiteboard,Stationery,1499,2,10.0,2998,299.8,2698.2,Retail,UPI
ORD102166,2024-06-08,North,Isha Verma,Fountain Pen,Stationery,399,3,10.0,1197,119.7,1077.3,Corporate,UPI
ORD100172,2024-06-08,Central,Arjun Kapoor,Yoga Mat,Fitness,899,2,0.0,1798,0.0,1798.0,Retail,Credit Card
ORD105252,2024-06-08,South,Priya Nair,Wireless Mouse,Electronics,699,3,5.0,2097,104.85,1992.15,Retail,Debit Card
ORD101293,2024-06-09,Central,Devika Rao,Laptop Sleeve,Accessories,899,1,0.0,899,0.0,899.0,Retail,Net Banking
ORD100002,2024-06-09,Central,Arjun Kapoor,Dumbbell Set,Fitness,3499,3,0.0,10497,0.0,10497.0,Retail,Credit Card
ORD104571,2024-06-09,South,Priya Nair,Notebook Set,Stationery,249,3,10.0,747,74.7,672.3,Retail,Debit Card
ORD100525,2024-06-09,Central,Arjun Kapoor,Dumbbell Set,Fitness,3499,1,20.0,3499,699.8,2799.2,Retail,UPI
ORD105556,2024-06-09,Central,Devika Rao,Desk Lamp,Furniture,1099,4,10.0,4396,439.6,3956.4,Corporate,UPI
ORD103387,2024-06-10,South,Priya Nair,Bluetooth Speaker,Electronics,1899,4,0.0,7596,0.0,7596.0,Retail,UPI
ORD100251,2024-06-10,West,Vikram Singh,Yoga Mat,Fitness,899,4,0.0,3596,0.0,3596.0,Corporate,Cash
ORD105414,2024-06-10,West,Vikram Singh,Water Bottle,Fitness,349,2,0.0,698,0.0,698.0,Retail,Net Banking
ORD102527,2024-06-10,Central,Arjun Kapoor,Water Bottle,Fitness,349,4,0.0,1396,0.0,1396.0,Corporate,Cash
ORD101644,2024-06-10,West,Ananya Iyer,Dumbbell Set,Fitness,3499,4,0.0,13996,0.0,13996.0,Online,Net Banking
ORD103404,2024-06-10,North,Isha Verma,Notebook Set,Stationery,249,4,0.0,996,0.0,996.0,Retail,Debit Card
ORD100597,2024-06-10,South,Priya Nair,Desk Lamp,Furniture,1099,1,0.0,1099,0.0,1099.0,Online,UPI
ORD101694,2024-06-10,North,Aarav Shah,Laptop Sleeve,Accessories,899,8,5.0,7192,359.6,6832.4,Retail,Net Banking
ORD104898,2024-06-10,Central,Devika Rao,Water Bottle,Fitness,349,6,0.0,2094,0.0,2094.0,Online,Cash
ORD101306,2024-06-10,South,Priya Nair,Desk Lamp,Furniture,1099,6,15.0,6594,989.1,5604.9,Corporate,Net Banking
ORD101524,2024-06-11,Central,Arjun Kapoor,Wireless Mouse,Electronics,699,3,10.0,2097,209.7,1887.3,Retail,UPI
ORD104744,2024-06-11,East,Karan Malhotra,Yoga Mat,Fitness,899,4,10.0,3596,359.6,3236.4,Retail,Debit Card
ORD103040,2024-06-11,East,Karan Malhotra,Whiteboard,Stationery,1499,2,0.0,2998,0.0,2998.0,Corporate,Debit Card
ORD101054,2024-06-11,West,Vikram Singh,Standing Desk,Furniture,12999,1,0.0,12999,0.0,12999.0,Corporate,Debit Card
ORD100742,2024-06-11,East,Karan Malhotra,Yoga Mat,Fitness,899,3,0.0,2697,0.0,2697.0,Online,Net Banking
ORD105281,2024-06-11,West,Ananya Iyer,Desk Lamp,Furniture,1099,4,0.0,4396,0.0,4396.0,Corporate,Debit Card
ORD101813,2024-06-11,West,Ananya Iyer,Wireless Mouse,Electronics,699,3,0.0,2097,0.0,2097.0,Online,Net Banking
ORD100851,2024-06-11,West,Ananya Iyer,Laptop Sleeve,Accessories,899,3,5.0,2697,134.85,2562.15,Corporate,Credit Card
ORD100220,2024-06-11,West,Ananya Iyer,Desk Lamp,Furniture,1099,4,0.0,4396,0.0,4396.0,Online,UPI
ORD100231,2024-06-12,East,Karan Malhotra,Office Chair,Furniture,6499,2,10.0,12998,1299.8,11698.2,Corporate,Credit Card
ORD105575,2024-06-12,South,Rohan Mehta,Fountain Pen,Stationery,399,4,0.0,1596,0.0,1596.0,Online,UPI
ORD104559,2024-06-12,South,Rohan Mehta,Bluetooth Speaker,Electronics,1899,6,0.0,11394,0.0,11394.0,Corporate,Net Banking
ORD103739,2024-06-12,West,Ananya Iyer,Laptop Sleeve,Accessories,899,3,0.0,2697,0.0,2697.0,Corporate,Debit Card
ORD102154,2024-06-12,Central,Devika Rao,Fountain Pen,Stationery,399,4,15.0,1596,239.4,1356.6,Retail,UPI
ORD103561,2024-06-12,East,Karan Malhotra,Office Chair,Furniture,6499,1,5.0,6499,324.95,6174.05,Retail,Credit Card
ORD105343,2024-06-12,Central,Arjun Kapoor,Yoga Mat,Fitness,899,1,15.0,899,134.85,764.15,Online,Credit Card
ORD101060,2024-06-12,West,Vikram Singh,Desk Lamp,Furniture,1099,2,0.0,2198,0.0,2198.0,Retail,Credit Card
ORD100426,2024-06-12,East,Sneha Roy,Water Bottle,Fitness,349,2,0.0,698,0.0,698.0,Retail,UPI
ORD102775,2024-06-12,East,Sneha Roy,Notebook Set,Stationery,249,4,0.0,996,0.0,996.0,Corporate,Credit Card
ORD104140,2024-06-12,East,Sneha Roy,Water Bottle,Fitness,349,5,0.0,1745,0.0,1745.0,Retail,Debit Card
ORD101955,2024-06-13,West,Vikram Singh,Office Chair,Furniture,6499,2,0.0,12998,0.0,12998.0,Online,UPI
ORD101354,2024-06-13,East,Karan Malhotra,Laptop Sleeve,Accessories,899,3,0.0,2697,0.0,2697.0,Online,UPI
ORD100725,2024-06-13,West,Vikram Singh,Water Bottle,Fitness,349,6,0.0,2094,0.0,2094.0,Retail,UPI
ORD101965,2024-06-13,West,Vikram Singh,Laptop Sleeve,Accessories,899,3,0.0,2697,0.0,2697.0,Retail,UPI
ORD102021,2024-06-13,East,Sneha Roy,Water Bottle,Fitness,349,1,5.0,349,17.45,331.55,Retail,UPI
ORD102603,2024-06-13,East,Sneha Roy,Notebook Set,Stationery,249,1,10.0,249,24.9,224.1,Online,UPI
ORD105530,2024-06-13,North,Aarav Shah,Office Chair,Furniture,6499,2,5.0,12998,649.9,12348.1,Corporate,Net Banking
ORD101971,2024-06-13,Central,Devika Rao,Water Bottle,Fitness,349,1,0.0,349,0.0,349.0,Retail,UPI
ORD100659,2024-06-14,South,Rohan Mehta,Laptop Sleeve,Accessories,899,4,0.0,3596,0.0,3596.0,Corporate,Net Banking
ORD103997,2024-06-14,South,Priya Nair,Backpack,Accessories,1799,2,5.0,3598,179.9,3418.1,Online,Credit Card
ORD104754,2024-06-14,North,Isha Verma,Wireless Mouse,Electronics,699,7,0.0,4893,0.0,4893.0,Retail,UPI
ORD104221,2024-06-14,East,Sneha Roy,Mechanical Keyboard,Electronics,2499,6,0.0,14994,0.0,14994.0,Corporate,UPI
ORD105905,2024-06-15,North,Aarav Shah,Laptop Sleeve,Accessories,899,3,0.0,2697,0.0,2697.0,Corporate,UPI
ORD104850,2024-06-15,North,Isha Verma,Wireless Mouse,Electronics,699,4,5.0,2796,139.8,2656.2,Retail,UPI
ORD104182,2024-06-15,West,Vikram Singh,Laptop Sleeve,Accessories,899,4,0.0,3596,0.0,3596.0,Retail,Credit Card
ORD102288,2024-06-15,North,Isha Verma,Wireless Mouse,Electronics,699,2,0.0,1398,0.0,1398.0,Online,UPI
ORD103556,2024-06-15,South,Priya Nair,Wireless Mouse,Electronics,699,2,0.0,1398,0.0,1398.0,Retail,Credit Card
ORD105395,2024-06-15,West,Vikram Singh,Backpack,Accessories,1799,1,0.0,1799,0.0,1799.0,Online,UPI
ORD104685,2024-06-15,West,Ananya Iyer,Laptop Sleeve,Accessories,899,3,0.0,2697,0.0,2697.0,Retail,Net Banking
ORD104334,2024-06-15,North,Aarav Shah,Notebook Set,Stationery,249,4,0.0,996,0.0,996.0,Corporate,Credit Card
ORD103340,2024-06-15,West,Vikram Singh,Desk Lamp,Furniture,1099,1,10.0,1099,109.9,989.1,Corporate,Credit Card
ORD100174,2024-06-15,South,Priya Nair,Water Bottle,Fitness,349,2,0.0,698,0.0,698.0,Retail,Credit Card
ORD101701,2024-06-16,East,Sneha Roy,Fountain Pen,Stationery,399,1,0.0,399,0.0,399.0,Retail,Cash
ORD100330,2024-06-16,East,Karan Malhotra,USB-C Hub,Electronics,1299,4,0.0,5196,0.0,5196.0,Retail,UPI
ORD103840,2024-06-16,West,Vikram Singh,Desk Lamp,Furniture,1099,1,0.0,1099,0.0,1099.0,Online,UPI
ORD104956,2024-06-16,Central,Arjun Kapoor,USB-C Hub,Electronics,1299,2,10.0,2598,259.8,2338.2,Corporate,Net Banking
ORD103472,2024-06-16,South,Rohan Mehta,Mechanical Keyboard,Electronics,2499,1,0.0,2499,0.0,2499.0,Retail,UPI
